indicator_id,indicator_name,domain_id,domain,agency_city_id,agency_name,dimension_category_id,dimension_category,dimension_id,dimension,industry,interval,period,unit,value
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,820,NYC  Office of Administrative Trials and Hearing (OATH),27,Race_Ethnicity_Gender,434,Unknown Race and Gender,N/A,Fiscal Year,2019,pct,0.1311
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,820,NYC  Office of Administrative Trials and Hearing (OATH),27,Race_Ethnicity_Gender,434,Unknown Race and Gender,N/A,Fiscal Year,2019,individual,<5
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,820,NYC  Office of Administrative Trials and Hearing (OATH),27,Race_Ethnicity_Gender,437,White Female,N/A,Fiscal Year,2019,pct,25.1638
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,820,NYC  Office of Administrative Trials and Hearing (OATH),27,Race_Ethnicity_Gender,437,White Female,N/A,Fiscal Year,2019,individual,192
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,820,NYC  Office of Administrative Trials and Hearing (OATH),27,Race_Ethnicity_Gender,438,White Male,N/A,Fiscal Year,2019,individual,154
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,820,NYC  Office of Administrative Trials and Hearing (OATH),27,Race_Ethnicity_Gender,438,White Male,N/A,Fiscal Year,2019,pct,20.1835
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,820,NYC  Office of Administrative Trials and Hearing (OATH),27,Race_Ethnicity_Gender,440,White Unknown Gender,N/A,Fiscal Year,2019,pct,0.2621
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,820,NYC  Office of Administrative Trials and Hearing (OATH),27,Race_Ethnicity_Gender,440,White Unknown Gender,N/A,Fiscal Year,2019,individual,<5
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,820,NYC  Office of Administrative Trials and Hearing (OATH),27,Race_Ethnicity_Gender,73,Asian Female,N/A,Fiscal Year,2019,pct,3.0144
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,820,NYC  Office of Administrative Trials and Hearing (OATH),27,Race_Ethnicity_Gender,73,Asian Female,N/A,Fiscal Year,2019,individual,23
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,820,NYC  Office of Administrative Trials and Hearing (OATH),27,Race_Ethnicity_Gender,74,Asian Male,N/A,Fiscal Year,2019,pct,3.2765
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,820,NYC  Office of Administrative Trials and Hearing (OATH),27,Race_Ethnicity_Gender,74,Asian Male,N/A,Fiscal Year,2019,individual,25
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,826,NYC  Department of Environmental Protection (DEP),12,Gender,228,Female/Woman,N/A,Fiscal Year,2019,pct,25.5758
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,826,NYC  Department of Environmental Protection (DEP),12,Gender,228,Female/Woman,N/A,Fiscal Year,2019,individual,1710
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,826,NYC  Department of Environmental Protection (DEP),12,Gender,283,Male/Man,N/A,Fiscal Year,2019,individual,4961
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,826,NYC  Department of Environmental Protection (DEP),12,Gender,283,Male/Man,N/A,Fiscal Year,2019,pct,74.1998
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,826,NYC  Department of Environmental Protection (DEP),12,Gender,313,Prefer not to say/Blank,N/A,Fiscal Year,2019,pct,0.2243
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,826,NYC  Department of Environmental Protection (DEP),12,Gender,313,Prefer not to say/Blank,N/A,Fiscal Year,2019,individual,15
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,826,NYC  Department of Environmental Protection (DEP),23,Race_Ethnicity,208,Black/African American/African,N/A,Fiscal Year,2019,pct,19.5633
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,826,NYC  Department of Environmental Protection (DEP),23,Race_Ethnicity,208,Black/African American/African,N/A,Fiscal Year,2019,individual,1308
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,826,NYC  Department of Environmental Protection (DEP),23,Race_Ethnicity,238,Hispanic or Latinx,N/A,Fiscal Year,2019,individual,809
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,826,NYC  Department of Environmental Protection (DEP),23,Race_Ethnicity,238,Hispanic or Latinx,N/A,Fiscal Year,2019,pct,12.0999
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,826,NYC  Department of Environmental Protection (DEP),23,Race_Ethnicity,290,Multiracial/Multiethnic,N/A,Fiscal Year,2019,pct,0.7329
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,826,NYC  Department of Environmental Protection (DEP),23,Race_Ethnicity,290,Multiracial/Multiethnic,N/A,Fiscal Year,2019,individual,49
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,826,NYC  Department of Environmental Protection (DEP),23,Race_Ethnicity,294,Native American or Alaska Native,N/A,Fiscal Year,2019,pct,0.2991
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,826,NYC  Department of Environmental Protection (DEP),23,Race_Ethnicity,294,Native American or Alaska Native,N/A,Fiscal Year,2019,individual,20
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,826,NYC  Department of Environmental Protection (DEP),23,Race_Ethnicity,296,Native Hawaiian or Other Pacific Islander,N/A,Fiscal Year,2019,individual,<5
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,826,NYC  Department of Environmental Protection (DEP),23,Race_Ethnicity,296,Native Hawaiian or Other Pacific Islander,N/A,Fiscal Year,2019,pct,0.0449
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,826,NYC  Department of Environmental Protection (DEP),23,Race_Ethnicity,313,Prefer not to say/Blank,N/A,Fiscal Year,2019,individual,424
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,826,NYC  Department of Environmental Protection (DEP),23,Race_Ethnicity,313,Prefer not to say/Blank,N/A,Fiscal Year,2019,pct,6.3416
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,826,NYC  Department of Environmental Protection (DEP),23,Race_Ethnicity,436,White,N/A,Fiscal Year,2019,pct,46.4104
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,826,NYC  Department of Environmental Protection (DEP),23,Race_Ethnicity,436,White,N/A,Fiscal Year,2019,individual,3103
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,826,NYC  Department of Environmental Protection (DEP),23,Race_Ethnicity,72,Asian,N/A,Fiscal Year,2019,individual,970
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,826,NYC  Department of Environmental Protection (DEP),23,Race_Ethnicity,72,Asian,N/A,Fiscal Year,2019,pct,14.5079
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,826,NYC  Department of Environmental Protection (DEP),27,Race_Ethnicity_Gender,202,Black Female,N/A,Fiscal Year,2019,pct,7.4933
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,826,NYC  Department of Environmental Protection (DEP),27,Race_Ethnicity_Gender,202,Black Female,N/A,Fiscal Year,2019,individual,501
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,826,NYC  Department of Environmental Protection (DEP),27,Race_Ethnicity_Gender,203,Black Male,N/A,Fiscal Year,2019,individual,807
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,826,NYC  Department of Environmental Protection (DEP),27,Race_Ethnicity_Gender,203,Black Male,N/A,Fiscal Year,2019,pct,12.07
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,826,NYC  Department of Environmental Protection (DEP),27,Race_Ethnicity_Gender,234,Hispanic Female,N/A,Fiscal Year,2019,individual,261
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,826,NYC  Department of Environmental Protection (DEP),27,Race_Ethnicity_Gender,234,Hispanic Female,N/A,Fiscal Year,2019,pct,3.9037
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,826,NYC  Department of Environmental Protection (DEP),27,Race_Ethnicity_Gender,235,Hispanic Male,N/A,Fiscal Year,2019,pct,8.1663
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,826,NYC  Department of Environmental Protection (DEP),27,Race_Ethnicity_Gender,235,Hispanic Male,N/A,Fiscal Year,2019,individual,546
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,826,NYC  Department of Environmental Protection (DEP),27,Race_Ethnicity_Gender,237,Hispanic Unknown Gender,N/A,Fiscal Year,2019,individual,<5
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,826,NYC  Department of Environmental Protection (DEP),27,Race_Ethnicity_Gender,237,Hispanic Unknown Gender,N/A,Fiscal Year,2019,pct,0.0299
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,826,NYC  Department of Environmental Protection (DEP),27,Race_Ethnicity_Gender,286,Multiracial Female,N/A,Fiscal Year,2019,individual,24
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,826,NYC  Department of Environmental Protection (DEP),27,Race_Ethnicity_Gender,286,Multiracial Female,N/A,Fiscal Year,2019,pct,0.359
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,826,NYC  Department of Environmental Protection (DEP),27,Race_Ethnicity_Gender,287,Multiracial Male,N/A,Fiscal Year,2019,pct,0.3739
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,826,NYC  Department of Environmental Protection (DEP),27,Race_Ethnicity_Gender,287,Multiracial Male,N/A,Fiscal Year,2019,individual,25
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,826,NYC  Department of Environmental Protection (DEP),27,Race_Ethnicity_Gender,292,Native American Female,N/A,Fiscal Year,2019,individual,6
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,826,NYC  Department of Environmental Protection (DEP),27,Race_Ethnicity_Gender,292,Native American Female,N/A,Fiscal Year,2019,pct,0.0897
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,826,NYC  Department of Environmental Protection (DEP),27,Race_Ethnicity_Gender,293,Native American Male,N/A,Fiscal Year,2019,pct,0.2094
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,826,NYC  Department of Environmental Protection (DEP),27,Race_Ethnicity_Gender,293,Native American Male,N/A,Fiscal Year,2019,individual,14
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,826,NYC  Department of Environmental Protection (DEP),27,Race_Ethnicity_Gender,310,Pacific Islander Female,N/A,Fiscal Year,2019,pct,0.015
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,826,NYC  Department of Environmental Protection (DEP),27,Race_Ethnicity_Gender,310,Pacific Islander Female,N/A,Fiscal Year,2019,individual,<5
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,826,NYC  Department of Environmental Protection (DEP),27,Race_Ethnicity_Gender,311,Pacific Islander Male,N/A,Fiscal Year,2019,pct,0.0299
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,826,NYC  Department of Environmental Protection (DEP),27,Race_Ethnicity_Gender,311,Pacific Islander Male,N/A,Fiscal Year,2019,individual,<5
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,826,NYC  Department of Environmental Protection (DEP),27,Race_Ethnicity_Gender,431,Unknown Race Female,N/A,Fiscal Year,2019,pct,1.6751
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,826,NYC  Department of Environmental Protection (DEP),27,Race_Ethnicity_Gender,431,Unknown Race Female,N/A,Fiscal Year,2019,individual,112
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,826,NYC  Department of Environmental Protection (DEP),27,Race_Ethnicity_Gender,432,Unknown Race Male,N/A,Fiscal Year,2019,pct,4.5169
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,826,NYC  Department of Environmental Protection (DEP),27,Race_Ethnicity_Gender,432,Unknown Race Male,N/A,Fiscal Year,2019,individual,302
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,826,NYC  Department of Environmental Protection (DEP),27,Race_Ethnicity_Gender,434,Unknown Race and Gender,N/A,Fiscal Year,2019,individual,10
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,826,NYC  Department of Environmental Protection (DEP),27,Race_Ethnicity_Gender,434,Unknown Race and Gender,N/A,Fiscal Year,2019,pct,0.1496
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,826,NYC  Department of Environmental Protection (DEP),27,Race_Ethnicity_Gender,437,White Female,N/A,Fiscal Year,2019,pct,8.4655
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,826,NYC  Department of Environmental Protection (DEP),27,Race_Ethnicity_Gender,437,White Female,N/A,Fiscal Year,2019,individual,566
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,826,NYC  Department of Environmental Protection (DEP),27,Race_Ethnicity_Gender,438,White Male,N/A,Fiscal Year,2019,pct,37.915
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,826,NYC  Department of Environmental Protection (DEP),27,Race_Ethnicity_Gender,438,White Male,N/A,Fiscal Year,2019,individual,2535
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,826,NYC  Department of Environmental Protection (DEP),27,Race_Ethnicity_Gender,440,White Unknown Gender,N/A,Fiscal Year,2019,pct,0.0299
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,826,NYC  Department of Environmental Protection (DEP),27,Race_Ethnicity_Gender,440,White Unknown Gender,N/A,Fiscal Year,2019,individual,<5
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,826,NYC  Department of Environmental Protection (DEP),27,Race_Ethnicity_Gender,73,Asian Female,N/A,Fiscal Year,2019,individual,239
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,826,NYC  Department of Environmental Protection (DEP),27,Race_Ethnicity_Gender,73,Asian Female,N/A,Fiscal Year,2019,pct,3.5746
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,826,NYC  Department of Environmental Protection (DEP),27,Race_Ethnicity_Gender,74,Asian Male,N/A,Fiscal Year,2019,individual,730
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,826,NYC  Department of Environmental Protection (DEP),27,Race_Ethnicity_Gender,74,Asian Male,N/A,Fiscal Year,2019,pct,10.9183
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,826,NYC  Department of Environmental Protection (DEP),27,Race_Ethnicity_Gender,75,Asian Unknown Gender,N/A,Fiscal Year,2019,individual,<5
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,826,NYC  Department of Environmental Protection (DEP),27,Race_Ethnicity_Gender,75,Asian Unknown Gender,N/A,Fiscal Year,2019,pct,0.015
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,827,NYC  Department of Sanitation (DSNY),12,Gender,228,Female/Woman,N/A,Fiscal Year,2019,individual,1515
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,827,NYC  Department of Sanitation (DSNY),12,Gender,228,Female/Woman,N/A,Fiscal Year,2019,pct,13.0558
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,827,NYC  Department of Sanitation (DSNY),12,Gender,283,Male/Man,N/A,Fiscal Year,2019,individual,10084
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,827,NYC  Department of Sanitation (DSNY),12,Gender,283,Male/Man,N/A,Fiscal Year,2019,pct,86.9011
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,827,NYC  Department of Sanitation (DSNY),12,Gender,313,Prefer not to say/Blank,N/A,Fiscal Year,2019,pct,0.0431
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,827,NYC  Department of Sanitation (DSNY),12,Gender,313,Prefer not to say/Blank,N/A,Fiscal Year,2019,individual,5
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,827,NYC  Department of Sanitation (DSNY),23,Race_Ethnicity,208,Black/African American/African,N/A,Fiscal Year,2019,pct,23.5867
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,827,NYC  Department of Sanitation (DSNY),23,Race_Ethnicity,208,Black/African American/African,N/A,Fiscal Year,2019,individual,2737
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,827,NYC  Department of Sanitation (DSNY),23,Race_Ethnicity,238,Hispanic or Latinx,N/A,Fiscal Year,2019,pct,21.0445
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,827,NYC  Department of Sanitation (DSNY),23,Race_Ethnicity,238,Hispanic or Latinx,N/A,Fiscal Year,2019,individual,2442
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,827,NYC  Department of Sanitation (DSNY),23,Race_Ethnicity,290,Multiracial/Multiethnic,N/A,Fiscal Year,2019,individual,40
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,827,NYC  Department of Sanitation (DSNY),23,Race_Ethnicity,290,Multiracial/Multiethnic,N/A,Fiscal Year,2019,pct,0.3447
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,827,NYC  Department of Sanitation (DSNY),23,Race_Ethnicity,294,Native American or Alaska Native,N/A,Fiscal Year,2019,pct,0.3102
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,827,NYC  Department of Sanitation (DSNY),23,Race_Ethnicity,294,Native American or Alaska Native,N/A,Fiscal Year,2019,individual,36
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,827,NYC  Department of Sanitation (DSNY),23,Race_Ethnicity,296,Native Hawaiian or Other Pacific Islander,N/A,Fiscal Year,2019,individual,6
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,827,NYC  Department of Sanitation (DSNY),23,Race_Ethnicity,296,Native Hawaiian or Other Pacific Islander,N/A,Fiscal Year,2019,pct,0.0517
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,827,NYC  Department of Sanitation (DSNY),23,Race_Ethnicity,313,Prefer not to say/Blank,N/A,Fiscal Year,2019,individual,457
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,827,NYC  Department of Sanitation (DSNY),23,Race_Ethnicity,313,Prefer not to say/Blank,N/A,Fiscal Year,2019,pct,3.9383
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,827,NYC  Department of Sanitation (DSNY),23,Race_Ethnicity,436,White,N/A,Fiscal Year,2019,pct,46.5357
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,827,NYC  Department of Sanitation (DSNY),23,Race_Ethnicity,436,White,N/A,Fiscal Year,2019,individual,5400
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,827,NYC  Department of Sanitation (DSNY),23,Race_Ethnicity,72,Asian,N/A,Fiscal Year,2019,individual,486
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,827,NYC  Department of Sanitation (DSNY),23,Race_Ethnicity,72,Asian,N/A,Fiscal Year,2019,pct,4.1882
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,827,NYC  Department of Sanitation (DSNY),27,Race_Ethnicity_Gender,202,Black Female,N/A,Fiscal Year,2019,individual,670
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,827,NYC  Department of Sanitation (DSNY),27,Race_Ethnicity_Gender,202,Black Female,N/A,Fiscal Year,2019,pct,5.7739
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,827,NYC  Department of Sanitation (DSNY),27,Race_Ethnicity_Gender,203,Black Male,N/A,Fiscal Year,2019,individual,2066
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,827,NYC  Department of Sanitation (DSNY),27,Race_Ethnicity_Gender,203,Black Male,N/A,Fiscal Year,2019,pct,17.8042
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,827,NYC  Department of Sanitation (DSNY),27,Race_Ethnicity_Gender,206,Black Unknown Gender,N/A,Fiscal Year,2019,pct,0.0086
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,827,NYC  Department of Sanitation (DSNY),27,Race_Ethnicity_Gender,206,Black Unknown Gender,N/A,Fiscal Year,2019,individual,<5
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,827,NYC  Department of Sanitation (DSNY),27,Race_Ethnicity_Gender,234,Hispanic Female,N/A,Fiscal Year,2019,individual,358
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,827,NYC  Department of Sanitation (DSNY),27,Race_Ethnicity_Gender,234,Hispanic Female,N/A,Fiscal Year,2019,pct,3.0851
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,827,NYC  Department of Sanitation (DSNY),27,Race_Ethnicity_Gender,235,Hispanic Male,N/A,Fiscal Year,2019,individual,2084
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,827,NYC  Department of Sanitation (DSNY),27,Race_Ethnicity_Gender,235,Hispanic Male,N/A,Fiscal Year,2019,pct,17.9593
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,827,NYC  Department of Sanitation (DSNY),27,Race_Ethnicity_Gender,286,Multiracial Female,N/A,Fiscal Year,2019,individual,8
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,827,NYC  Department of Sanitation (DSNY),27,Race_Ethnicity_Gender,286,Multiracial Female,N/A,Fiscal Year,2019,pct,0.0689
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,827,NYC  Department of Sanitation (DSNY),27,Race_Ethnicity_Gender,287,Multiracial Male,N/A,Fiscal Year,2019,pct,0.2758
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,827,NYC  Department of Sanitation (DSNY),27,Race_Ethnicity_Gender,287,Multiracial Male,N/A,Fiscal Year,2019,individual,32
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,827,NYC  Department of Sanitation (DSNY),27,Race_Ethnicity_Gender,292,Native American Female,N/A,Fiscal Year,2019,individual,5
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,827,NYC  Department of Sanitation (DSNY),27,Race_Ethnicity_Gender,292,Native American Female,N/A,Fiscal Year,2019,pct,0.0431
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,827,NYC  Department of Sanitation (DSNY),27,Race_Ethnicity_Gender,293,Native American Male,N/A,Fiscal Year,2019,pct,0.2671
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,827,NYC  Department of Sanitation (DSNY),27,Race_Ethnicity_Gender,293,Native American Male,N/A,Fiscal Year,2019,individual,31
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,827,NYC  Department of Sanitation (DSNY),27,Race_Ethnicity_Gender,310,Pacific Islander Female,N/A,Fiscal Year,2019,individual,<5
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,827,NYC  Department of Sanitation (DSNY),27,Race_Ethnicity_Gender,310,Pacific Islander Female,N/A,Fiscal Year,2019,pct,0.0172
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,827,NYC  Department of Sanitation (DSNY),27,Race_Ethnicity_Gender,311,Pacific Islander Male,N/A,Fiscal Year,2019,individual,<5
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,827,NYC  Department of Sanitation (DSNY),27,Race_Ethnicity_Gender,311,Pacific Islander Male,N/A,Fiscal Year,2019,pct,0.0345
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,827,NYC  Department of Sanitation (DSNY),27,Race_Ethnicity_Gender,431,Unknown Race Female,N/A,Fiscal Year,2019,pct,0.9997
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,827,NYC  Department of Sanitation (DSNY),27,Race_Ethnicity_Gender,431,Unknown Race Female,N/A,Fiscal Year,2019,individual,116
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,827,NYC  Department of Sanitation (DSNY),27,Race_Ethnicity_Gender,432,Unknown Race Male,N/A,Fiscal Year,2019,individual,338
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,827,NYC  Department of Sanitation (DSNY),27,Race_Ethnicity_Gender,432,Unknown Race Male,N/A,Fiscal Year,2019,pct,2.9128
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,827,NYC  Department of Sanitation (DSNY),27,Race_Ethnicity_Gender,434,Unknown Race and Gender,N/A,Fiscal Year,2019,pct,0.0259
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,827,NYC  Department of Sanitation (DSNY),27,Race_Ethnicity_Gender,434,Unknown Race and Gender,N/A,Fiscal Year,2019,individual,<5
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,827,NYC  Department of Sanitation (DSNY),27,Race_Ethnicity_Gender,437,White Female,N/A,Fiscal Year,2019,individual,256
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,827,NYC  Department of Sanitation (DSNY),27,Race_Ethnicity_Gender,437,White Female,N/A,Fiscal Year,2019,pct,2.2061
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,827,NYC  Department of Sanitation (DSNY),27,Race_Ethnicity_Gender,438,White Male,N/A,Fiscal Year,2019,individual,5143
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,827,NYC  Department of Sanitation (DSNY),27,Race_Ethnicity_Gender,438,White Male,N/A,Fiscal Year,2019,pct,44.3209
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,827,NYC  Department of Sanitation (DSNY),27,Race_Ethnicity_Gender,440,White Unknown Gender,N/A,Fiscal Year,2019,pct,0.0086
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,827,NYC  Department of Sanitation (DSNY),27,Race_Ethnicity_Gender,440,White Unknown Gender,N/A,Fiscal Year,2019,individual,<5
26,Diversity in City Workforce: Total Workforce by Agency,8,Diverse and Inclusive Government,827,NYC  Department of Sanitation (DSNY),27,Race_Ethnicity_Gender,73,Asian Female,N/A,Fiscal Year,2019,individual,100
